car_id,model_year,mileage_km,horsepower,previous_owners,airbags_count,warranty_months,price_brl_log,engine_size_liters_log,brand_Fiat,brand_Ford,brand_Honda,brand_Hyundai,brand_Toyota,brand_Volkswagen,fuel_type_Elétrico,fuel_type_Etanol,fuel_type_Flex,fuel_type_Gasolina,fuel_type_Híbrido,transmission_Automática,transmission_Cvt,transmission_Manual,drivetrain_Dianteira,drivetrain_Traseira,condition_Excelente,condition_Regular,condition_Ruim,accident_history_2+ Acidentes,accident_history_Sem Acidentes,service_history_Parcial,service_history_Sem Histórico,air_conditioning_Sim,power_steering_Sim,power_windows_Sim,abs_brakes_Sim,interior_material_Couro Sintético,interior_material_Tecido,sound_system_Multimídia,sound_system_Premium,sunroof_Sim,parking_sensors_Sim,imported_Sim,color_Branco,color_Cinza,color_Prata,color_Preto,color_Vermelho,car_age,km_per_year_score,usage_intensity
Car00334,-0.4543520374977019,-1.499522289639961,-0.9797442439043849,-1.4662426714331322,-1.5799506288101308,0.7523695927094577,9.427707270512938,-0.4971606550341905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4543520374977187,-0.8726434299965884,-0.8726434299965884
Car01833,0.4664096307727055,0.5206803005777948,1.5262540219859015,-0.7585194668488254,-0.7952750386531019,-1.4333878468417025,10.59813360921981,0.28667679918813777,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,-0.4664096307726887,0.19674536070707838,0.19674536070707838
Car02368,1.6173617161107148,-0.9239826378185761,-0.35324467743181326,-0.05079626226451879,-0.4029372435745874,-1.6234537111504992,10.511213001042078,-0.4971606550341905,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-1.617361716110698,0.5411068898180373,0.5411068898180373
Car01119,-0.6845424545653038,0.6613635051255483,-0.396953949511295,-0.7585194668488254,-1.5799506288101308,-1.4333878468417025,8.987321812850125,1.2015681247529084,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.6845424545653206,-0.24427853814303033,-0.24427853814303033
Car01443,0.006028796637501758,1.1830431542701714,0.010999256563867913,0.6569269423197879,1.558751731817985,0.3722378640918646,9.92852157025577,0.28667679918813777,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,-0.006028796637484993,0.19928102409384352,0.19928102409384352
Car00911,-0.9147328716329056,-0.6067049896674583,-0.396953949511295,0.6569269423197879,-0.4029372435745874,-1.6234537111504992,8.987321812850125,-0.22506287377365766,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.9147328716329224,-0.6437823675878053,-0.6437823675878053
Car00777,0.006028796637501758,-0.654586641741606,1.3951262057474563,0.6569269423197879,-0.7952750386531019,-0.5780914574521181,11.64455880743666,0.7604737325513222,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-0.006028796637484993,-0.5215589002614092,-0.5215589002614092
Car01785,-0.4543520374977019,-0.04716702397738238,-1.285709148460757,-0.05079626226451879,-0.010599448496072887,-0.7681573217609147,8.987321812850125,0.7604737325513222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.4543520374977187,-0.4065172494635968,-0.4065172494635968
Car00329,-1.1449232887005074,0.16132109738212957,1.016312514391948,-0.05079626226451879,-0.4029372435745874,0.08713906762866978,12.371976838552051,-0.22506287377365766,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1.1449232887005243,-0.47277004736009426,-0.47277004736009426
Car01343,0.9267904649079092,1.0885276251329719,-0.6446398246283582,1.3646501469040946,1.1664139367394706,-0.19795972883452503,10.298060219477868,0.28667679918813777,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,-0.9267904649078924,1.0608067759455582,1.0608067759455582
Car00321,-0.2241616204301001,1.2770513463149469,-0.01814025815578658,-0.05079626226451879,0.3817383465824416,1.6076659820990422,8.987321812850125,-0.22506287377365766,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.22416162043011686,0.11643698249572296,0.11643698249572296
Car02051,-0.6845424545653038,0.19457224465584325,0.2878246464005856,1.3646501469040946,1.1664139367394706,0.08713906762866978,9.748586591318166,1.2015681247529084,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0.6845424545653206,-0.3816083383088244,-0.3816083383088244
Car00013,-0.2241616204301001,0.7429899297525246,0.8414754260740209,-1.4662426714331322,0.3817383465824416,1.6076659820990422,10.328722607667915,-0.4971606550341905,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.22416162043011686,-0.07210780098367119,-0.07210780098367119
Car00898,-1.3751137057681093,-1.6590592374872428,-0.7903373982266306,0.6569269423197879,0.3817383465824416,1.6076659820990422,10.577961467830452,0.7604737325513222,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.3751137057681262,-0.9337658683612045,-0.9337658683612045
Car00172,0.2362192137051036,-0.9725361687448525,1.6282423235046923,-1.4662426714331322,-0.7952750386531019,0.5623037284006611,10.695234949335683,-0.4971606550341905,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.23621921370508683,-0.6069340141587989,-0.6069340141587989
Car00261,-1.1449232887005074,-1.5586613404405907,-0.46980273631043123,0.6569269423197879,0.7740761416609561,1.4176001177902455,10.024775549743328,-0.4971606550341905,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1.1449232887005243,-0.90649987996332,-0.90649987996332
Car02281,0.6966000478403073,0.15508222232664928,0.4189524626390308,1.3646501469040946,-1.1876128337316163,0.5623037284006611,10.002608643403935,-1.3907052734306435,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.6966000478402905,0.17459288330088577,0.17459288330088577
Car00690,-0.2241616204301001,0.7831244073072298,-1.3876974499795478,-1.4662426714331322,-1.1876128337316163,0.3722378640918646,8.987321812850125,1.2015681247529084,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.22416162043011686,-0.05793874449328167,-0.05793874449328167
Car00902,0.6966000478403073,0.6855100083622534,-0.9506047291847304,-0.05079626226451879,-1.5799506288101308,1.0374683891726526,8.987321812850125,1.2015681247529084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.6966000478402905,0.48669616383512654,0.48669616383512654
Car00259,-1.3751137057681093,0.7362162939780031,1.4096959631072836,0.6569269423197879,0.3817383465824416,1.6076659820990422,10.28789925144646,-0.4971606550341905,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.3751137057681262,-0.37001459375997464,-0.37001459375997464
Car00845,-1.6053041228357112,1.9953314489609197e-16,0.0,-0.05079626226451879,-0.7952750386531019,-1.5284207789961008,8.987321812850125,1.2015681247529084,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6053041228357279,-0.5693999248181629,-0.5693999248181629
Car02321,-0.9147328716329056,0.8086009564348834,1.6865213529440013,-1.4662426714331322,1.1664139367394706,-1.3383549146873044,10.650483509456365,0.28667679918813777,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0.9147328716329224,-0.2594293485278488,-0.2594293485278488
Car00139,0.006028796637501758,1.5913398191647579,-1.6208135677367836,1.3646501469040946,-1.1876128337316163,1.4176001177902455,9.261698664251325,0.28667679918813777,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.006028796637484993,0.3594419758132122,0.3594419758132122
Car01574,0.006028796637501758,-1.0735922328303247,0.17126658752196763,0.6569269423197879,1.1664139367394706,0.08713906762866978,10.39720770839918,1.2015681247529084,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.006028796637484993,-0.6859206009915185,-0.6859206009915185
Car00320,0.4664096307727055,0.08201196920433167,1.6428120808645195,1.3646501469040946,-1.1876128337316163,-0.3880255931433216,11.106204568690059,0.28667679918813777,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-0.4664096307726887,-0.024493574936704156,-0.024493574936704156
Car00654,-1.6053041228357112,0.0894300602043643,1.6573818382243468,-1.4662426714331322,0.7740761416609561,-0.9582231860697112,9.838148711227788,0.7604737325513222,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6053041228357279,-0.5496672091429773,-0.5496672091429773
Car01939,-1.6053041228357112,-0.6506513513219954,0.0,0.6569269423197879,1.558751731817985,-3.376247980014507e-16,8.987321812850125,-0.4971606550341905,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.6053041228357279,-0.7129659482556122,-0.7129659482556122
Car02040,1.156980881975511,3.727571773601138,1.6282423235046923,0.0,1.1664139367394706,-0.9582231860697112,11.205054290550551,-0.4971606550341905,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-1.1569808819754943,3.8954869997631643,3.8954869997631643
Car00559,1.3871712990431129,-0.2812413889710179,0.27325488904075834,0.6569269423197879,-0.010599448496072887,-0.5780914574521181,8.987321812850125,0.28667679918813777,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.387171299043096,0.7967663033628886,0.7967663033628886
Car00140,-1.3751137057681093,1.4996900590090867,1.6428120808645195,1.3646501469040946,0.3817383465824416,0.7523695927094577,9.699717614936302,1.2015681247529084,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1.3751137057681262,-0.19032365528260387,-0.19032365528260387
Car00113,1.3871712990431129,0.49056915855178435,-0.9360349718249031,-0.05079626226451879,-1.1876128337316163,-0.007893864525728492,8.987321812850125,-0.22506287377365766,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.387171299043096,1.7050317079079895,1.7050317079079895
Car00532,-1.3751137057681093,0.8428530660801357,0.89975445551333,0.6569269423197879,-1.1876128337316163,1.227534253481449,9.835476341919584,3.040815371034143,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3751137057681262,-0.34491659755777443,-0.34491659755777443
Car00225,-0.4543520374977019,0.12070670636161827,0.3461036758398946,-1.4662426714331322,-0.010599448496072887,0.3722378640918646,12.270131364080891,1.2015681247529084,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.4543520374977187,-0.3526390127919067,-0.3526390127919067
Car00724,-0.6845424545653038,0.48930767172737955,-1.227430119021448,-0.05079626226451879,-1.1876128337316163,-1.243321982532906,8.987321812850125,0.28667679918813777,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.6845424545653206,-0.2948972947884606,-0.2948972947884606
Car02339,0.006028796637501758,0.07660951476068499,0.6812080951159213,-0.05079626226451879,-0.010599448496072887,-1.0532561182241096,10.090133080810137,-0.4971606550341905,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.006028796637484993,-0.23473541531037123,-0.23473541531037123
Car02155,1.3871712990431129,0.21995281109033563,-1.4605462367786841,1.3646501469040946,1.1664139367394706,-0.8631902539153129,10.763356070097183,-1.3907052734306435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,-1.387171299043096,1.386570827718569,1.386570827718569
Car01434,-1.1449232887005074,-0.17758008035688375,-0.9360349718249031,0.0,-0.4029372435745874,0.5623037284006611,9.694801486310846,-1.3907052734306435,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1.1449232887005243,-0.5582311240882095,-0.5582311240882095
Car00326,-0.6845424545653038,1.6007461230945588,-1.3731276926197205,1.3646501469040946,-1.5799506288101308,1.0374683891726526,9.206432747145165,-0.22506287377365766,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.6845424545653206,0.03208744839042408,0.03208744839042408
Car01324,-1.6053041228357112,1.393999402025258,0.8560451834338483,-0.7585194668488254,1.558751731817985,0.5623037284006611,8.987321812850125,-1.3907052734306435,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.6053041228357279,-0.2618143793239106,-0.2618143793239106
Car02196,-0.6845424545653038,1.4278950045244827,-0.19297734647371353,-0.05079626226451879,-0.010599448496072887,0.6573366605550595,9.521274996238114,-0.4971606550341905,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.6845424545653206,-0.01876528083114866,-0.01876528083114866
Car01459,0.2362192137051036,1.6005952931481626,-1.3585579352598933,1.3646501469040946,-0.4029372435745874,1.1325013213270507,10.436847363606699,-1.3907052734306435,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.23621921370508683,0.5285873399894516,0.5285873399894516
Car02506,1.6173617161107148,-1.6304015476719598,-0.2512563759130225,-1.4662426714331322,-0.4029372435745874,1.5126330499446439,11.268519972078524,0.7604737325513222,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-1.617361716110698,-0.7058620567627366,-0.7058620567627366
Car02267,-0.2241616204301001,0.4337062687604068,0.0692782860031769,-1.4662426714331322,-0.4029372435745874,-0.10292679668012676,9.742085645994678,-1.3907052734306435,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0.22416162043011686,-0.18129715465542712,-0.18129715465542712
Car00715,1.6173617161107148,1.2223549230263515,0.40438270527920356,0.6569269423197879,1.1664139367394706,-1.6234537111504992,10.523068921638984,-0.4971606550341905,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,-1.617361716110698,4.329816747272213,4.329816747272213
Car00847,-1.1449232887005074,-0.156244498848472,1.3659866910278018,1.3646501469040946,-0.010599448496072887,0.8474025248638559,8.987321812850125,0.28667679918813777,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1.1449232887005243,-0.5528509074112008,-0.5528509074112008
Car00194,0.006028796637501758,-1.230866731481663,1.0891613011910841,0.6569269423197879,1.558751731817985,1.7026989142534403,9.987828700969878,-1.3907052734306435,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.006028796637484993,-0.7476140595743563,-0.7476140595743563
Car01969,-0.6845424545653038,0.9821788011103232,-1.5625345382974747,1.3646501469040946,-0.7952750386531019,-0.6731243896065164,8.987321812850125,3.040815371034143,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.6845424545653206,-0.14989480772916888,-0.14989480772916888
Car00574,1.156980881975511,-0.7721380172375019,-0.8194769129462851,0.0,0.0,-1.7184866433048973,11.137795556658137,-0.4971606550341905,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.1569808819754943,-0.07595140564830037,-0.07595140564830037
Car00947,-0.9147328716329056,-1.7037734606870698,-1.402267207339375,-1.4662426714331322,0.3817383465824416,0.2772049319374663,10.933517599682975,1.2015681247529084,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.9147328716329224,-0.9417119990665013,-0.9417119990665013
Car00504,-0.4543520374977019,-0.5828875699501632,1.2202891174295294,-0.7585194668488254,-0.7952750386531019,-0.2929926609889233,10.31496786629908,0.28667679918813777,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4543520374977187,-0.5784540873924486,-0.5784540873924486
Car01850,-0.9147328716329056,0.7684939025067957,-1.2711393911009299,1.3646501469040946,-0.010599448496072887,0.08713906762866978,8.987321812850125,0.28667679918813777,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.9147328716329224,-0.2703211753482714,-0.2703211753482714
Car01838,0.6966000478403073,-0.3593713012042635,-1.1108720601428301,1.3646501469040946,-0.4029372435745874,-0.48305852529771987,9.814820259819962,-0.4971606550341905,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.6966000478402905,-0.12811115408832383,-0.12811115408832383
Car00646,1.156980881975511,0.7891850287896963,-1.2419998763812754,-0.05079626226451879,0.7740761416609561,0.4672707962462629,10.592777302768768,0.7604737325513222,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,-1.1569808819754943,1.3020704216417576,1.3020704216417576
Car00004,-1.3751137057681093,-0.4686407414616756,0.3023944037604128,-1.4662426714331322,0.3817383465824416,1.1325013213270507,10.169307378130775,-1.3907052734306435,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.3751137057681262,-0.6535893560445756,-0.6535893560445756
Car01819,-1.3751137057681093,-0.008856217592740719,0.0,0.6569269423197879,-0.010599448496072887,0.5623037284006611,10.451204254885868,0.7604737325513222,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.3751137057681262,-0.5453746191727509,-0.5453746191727509
Car00468,-0.4543520374977019,1.2698800679544717,-0.13469831703440455,1.3646501469040946,-1.1876128337316163,1.4176001177902455,8.987321812850125,-0.4971606550341905,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.4543520374977187,0.016182447407201105,0.016182447407201105
Car01346,0.6966000478403073,-0.5162892927095746,-0.5280817657497402,0.6569269423197879,-0.010599448496072887,-1.5284207789961008,10.941482511027885,-1.3907052734306435,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.6966000478402905,-0.22044157344603896,-0.22044157344603896
Car00006,0.2362192137051036,-1.211670192849416,-0.10555880231475007,-1.4662426714331322,0.3817383465824416,0.3722378640918646,10.74920559423812,0.28667679918813777,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.23621921370508683,-0.7124637140188927,-0.7124637140188927
Car01247,-0.6845424545653038,0.5423998128588514,-1.6062438103769565,-0.05079626226451879,-0.4029372435745874,-1.3383549146873044,8.987321812850125,0.7604737325513222,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.6845424545653206,-0.279277608325988,-0.279277608325988
Car00920,0.4664096307727055,0.11715534671465257,-0.7757676408668034,-1.4662426714331322,1.1664139367394706,0.3722378640918646,11.029358264975064,0.28667679918813777,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4664096307726887,-0.006769287863216497,-0.006769287863216497
Car00548,1.6173617161107148,-0.08169336988880961,-0.9651744865445576,-0.05079626226451879,1.1664139367394706,-0.19795972883452503,11.181221840424117,0.7604737325513222,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,-1.617361716110698,2.0279138629845153,2.0279138629845153
Car00229,0.9267904649079092,0.7842899114384734,-1.3731276926197205,-0.7585194668488254,-0.4029372435745874,0.8474025248638559,10.76064380178476,-0.22506287377365766,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,-0.9267904649078924,0.8459909061753046,0.8459909061753046
Car01064,0.9267904649079092,-0.7606338058714623,1.4242657204671108,0.6569269423197879,1.558751731817985,1.4176001177902455,11.138726438736063,0.7604737325513222,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.9267904649078924,-0.24484733354365237,-0.24484733354365237
Car00543,2.998504218516326,0.11808775001964743,-0.38238419215146774,0.6569269423197879,0.7740761416609561,0.08713906762866978,9.46583494017472,-1.3907052734306435,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,-2.998504218516309,-2.631851691388252,-2.631851691388252
Car00243,0.4664096307727055,0.3781460012333603,-1.1400115748624846,1.3646501469040946,-0.7952750386531019,0.7523695927094577,9.989344096295811,-0.22506287377365766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.4664096307726887,0.1248593036922897,0.1248593036922897
Car00899,-0.6845424545653038,-0.2966808907566681,0.783196396634712,-1.4662426714331322,0.7740761416609561,1.1325013213270507,9.845275642787714,-0.4971606550341905,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.6845424545653206,-0.5261348121959645,-0.5261348121959645
Car02385,1.6173617161107148,0.4084628204590019,-1.6062438103769565,-3.5894122851860524,-0.4029372435745874,-0.7681573217609147,10.545367754151743,0.28667679918813777,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.617361716110698,2.89313638153928,2.89313638153928
Car01161,0.9267904649079092,-1.111381990309234,0.724917367195403,-1.4662426714331322,1.558751731817985,-0.9582231860697112,10.868511304089857,0.7604737325513222,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-0.9267904649078924,-0.49250327138045974,-0.49250327138045974
Car01875,0.4664096307727055,-1.3782961481773206,0.9871729996722934,-0.05079626226451879,1.558751731817985,-0.10292679668012676,11.25768476754378,-0.22506287377365766,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.4664096307726887,-0.7609885313652751,-0.7609885313652751
Car02109,0.006028796637501758,1.188760980419919,1.0308822717517752,-0.7585194668488254,-1.1876128337316163,-0.8631902539153129,9.508591395777199,0.7604737325513222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,-0.006028796637484993,0.2015239336168638,0.2015239336168638
Car01729,0.2362192137051036,1.4840448800238053,1.3368471763081473,-0.05079626226451879,-1.1876128337316163,1.0374683891726526,10.006495302610357,-0.22506287377365766,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.23621921370508683,0.4771537133374564,0.4771537133374564
Car01852,0.9267904649079092,0.9395761971600434,-0.6446398246283582,1.3646501469040946,1.558751731817985,-0.5780914574521181,11.170012531519028,0.7604737325513222,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.9267904649078924,0.955635296167558,0.955635296167558
Car00843,-0.6845424545653038,-0.6610174821834087,0.5063710067979943,-1.4662426714331322,0.3817383465824416,-0.9582231860697112,10.516806585736159,0.7604737325513222,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6845424545653206,-0.6333224901387225,-0.6333224901387225
