car_id,model_year,mileage_km,horsepower,previous_owners,airbags_count,warranty_months,price_brl_log,engine_size_liters_log,brand_Fiat,brand_Ford,brand_Honda,brand_Hyundai,brand_Toyota,brand_Volkswagen,fuel_type_Elétrico,fuel_type_Etanol,fuel_type_Flex,fuel_type_Gasolina,fuel_type_Híbrido,transmission_Automática,transmission_Cvt,transmission_Manual,drivetrain_Dianteira,drivetrain_Traseira,condition_Excelente,condition_Regular,condition_Ruim,accident_history_2+ Acidentes,accident_history_Sem Acidentes,service_history_Parcial,service_history_Sem Histórico,air_conditioning_Sim,power_steering_Sim,power_windows_Sim,abs_brakes_Sim,interior_material_Couro Sintético,interior_material_Tecido,sound_system_Multimídia,sound_system_Premium,sunroof_Sim,parking_sensors_Sim,imported_Sim,color_Branco,color_Cinza,color_Prata,color_Preto,color_Vermelho,car_age,km_per_year_score,usage_intensity
Car01472,0.46640963077268854,0.3488027207526396,1.030882271751775,-0.05079626226451876,-1.5799506288101306,-0.29299266098892307,9.985988774047872,-0.22506287377365783,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-0.46640963077268854,0.11006025010771564,0.11006025010771564
Car00554,0.23621921370508664,-1.0779525894625066,-1.6353833250966106,-0.7585194668488254,1.5587517318179853,0.9424354570182545,10.87271223218972,0.2866767991881376,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,-0.23621921370508667,-0.6534542167118037,-0.6534542167118037
Car01203,0.46640963077268854,0.48711378159797974,0.025569013923695205,0.6569269423197879,0.7740761416609562,-1.623453711150499,9.567944883732848,0.760473732551322,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-0.46640963077268854,0.1798163498776217,0.1798163498776217
Car00391,-0.9147328716329226,-0.8559857556204955,-0.9506047291847302,-0.05079626226451876,0.7740761416609562,-1.1482890503785075,8.987321812850125,-0.22506287377365783,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0.9147328716329226,-0.711479260440893,-0.711479260440893
Car00579,-0.22416162043011706,1.487486545164301,0.6812080951159212,-1.4662426714331322,-1.187612833731616,1.132501321327051,9.996704634247262,-0.22506287377365783,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.22416162043011703,0.19072892303484512,0.19072892303484512
Car02332,-0.9147328716329226,-1.5316079327824312,0.5355105215176487,-1.4662426714331322,0.7740761416609562,0.7523695927094579,10.739045338577187,0.2866767991881376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.9147328716329226,-0.8949572033204417,-0.8949572033204417
Car01682,0.006028796637484806,-0.3982717155611815,-1.125441817502657,0.6569269423197879,1.1664139367394708,0.5623037284006613,10.921865448493632,0.2866767991881376,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.006028796637484817,-0.4210152366791088,-0.4210152366791088
Car02285,0.006028796637484806,-1.2755535310548727,-0.26582613327284965,-1.4662426714331322,-1.187612833731616,-1.3383549146873042,10.808009300810284,-0.22506287377365783,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.006028796637484817,-0.7651431774053477,-0.7651431774053477
Car00821,0.23621921370508664,-0.8554372830881456,0.491801249438167,-1.4662426714331322,-0.40293724357458727,-1.4333878468417023,10.82031813866275,0.2866767991881376,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.23621921370508667,-0.5552583469107943,-0.5552583469107943
Car02411,-0.45435203749771885,-1.702470838422739,-0.2803958906326769,1.3646501469040946,-0.7952750386531018,-0.7681573217609144,10.801003129083949,0.2866767991881376,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0.45435203749771885,-0.93777875475177,-0.93777875475177
Car01007,0.6966000478402903,-0.08712324795907395,0.22954561696127662,0.6569269423197879,-0.40293724357458727,-0.19795972883452478,10.291399501396704,0.760473732551322,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-0.6966000478402903,0.03207938037055727,0.03207938037055727
Car01249,0.6966000478402903,0.5527385200936472,1.628242323504692,0.6569269423197879,1.1664139367394708,1.2275342534814493,10.844334302306171,-1.3907052734306438,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,-0.6966000478402903,0.4085735274631628,0.4085735274631628
Car01674,1.617361716110698,1.3827557151120844,1.526254021985901,-1.4662426714331322,0.7740761416609562,0.4672707962462631,10.558699193753036,-1.3907052734306438,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-1.6173617161106977,4.612955836483998,4.612955836483998
Car00665,0.46640963077268854,-1.563103967952625,-1.5771042956573016,-1.4662426714331322,1.1664139367394708,-1.3383549146873042,10.925938480238674,-1.3907052734306438,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,-0.46640963077268854,-0.8541949071656911,-0.8541949071656911
Car02233,0.006028796637484806,-0.22145788294487723,-0.8486164276659395,-0.7585194668488254,-1.187612833731616,-0.10292679668012651,10.669722542203239,0.760473732551322,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.006028796637484817,-0.35165715922264035,-0.35165715922264035
Car00143,-0.6845424545653208,-0.5601533834842594,-1.5333950235778198,1.3646501469040946,-0.7952750386531018,0.27720493193746654,8.987321812850125,3.040815371034143,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.6845424545653208,-0.6036483130679715,-0.6036483130679715
Car02193,0.9267904649078922,-0.8426578730843926,-0.5426515231095673,1.3646501469040946,0.7740761416609562,-0.10292679668012651,10.672646249502169,-1.3907052734306438,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.9267904649078922,-0.3027628073567791,-0.3027628073567791
Car01868,-0.9147328716329226,-0.7772113881617387,0.6374988230364395,-0.7585194668488254,-0.40293724357458727,0.8474025248638561,10.517483294790635,1.2015681247529082,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0.9147328716329226,-0.6900865954551402,-0.6900865954551402
Car00422,1.387171299043096,-1.6491867319049445,1.4971145072662468,-1.4662426714331322,1.5587517318179853,-0.10292679668012651,11.126880558101544,0.2866767991881376,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,-1.3871712990430958,-0.8130295646558275,-0.8130295646558275
Car00800,-1.605304122835728,1.4414285642602167,0.4480919773586853,-0.05079626226451876,-1.187612833731616,1.3225671856358476,8.987321812850125,-0.22506287377365783,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.605304122835728,-0.2513491490539546,-0.2513491490539546
Car00616,-0.6845424545653208,-0.013148015158378984,-1.475115994138511,-1.4662426714331322,1.5587517318179853,-0.10292679668012651,8.987321812850125,-0.22506287377365783,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.6845424545653208,-0.4427195547912619,-0.4427195547912619
Car01319,-0.22416162043011706,-0.6255861565936044,-1.2128603616616207,-1.4662426714331322,-0.010599448496072767,-0.38802559314332136,10.903512631130047,-0.49716065503419066,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.22416162043011703,-0.5552692387376148,-0.5552692387376148
Car00296,0.23621921370508664,0.39684891458649224,-0.14926807439423173,1.3646501469040946,-1.5799506288101306,-1.718486643304897,9.482045489904824,1.2015681247529082,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.23621921370508667,-0.0026252070872557626,-0.0026252070872557626
Car00402,0.006028796637484806,-0.4412445384707975,0.1858363448817949,-0.05079626226451876,1.1664139367394708,1.3225671856358476,10.948699064477122,-1.3907052734306438,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,-0.006028796637484817,-0.437872019521185,-0.437872019521185
Car00089,1.387171299043096,-1.5127679012962116,1.0600217864714294,1.3646501469040946,1.5587517318179853,0.08713906762867003,11.522855993647136,-0.22506287377365783,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,-1.3871712990430958,-0.6524921053426663,-0.6524921053426663
Car02440,0.23621921370508664,-1.6085723408844332,0.608359308316785,-1.4662426714331322,1.5587517318179853,-1.2433219825329058,11.097288801540568,-0.22506287377365783,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.23621921370508667,-0.8876163913210877,-0.8876163913210877
Car02480,-1.605304122835728,0.2092301730828946,0.9288939702329843,-0.7585194668488254,0.3817383465824417,-1.2433219825329058,10.303705585457303,0.2866767991881376,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1.605304122835728,-0.5232333505513019,-0.5232333505513019
Car00132,0.46640963077268854,0.3653665912296071,-1.4896857514983384,-1.4662426714331322,0.7740761416609562,-0.007893864525728246,11.307732336483982,1.2015681247529082,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,-0.46640963077268854,0.11841410839283983,0.11841410839283983
Car01610,0.9267904649078922,-0.052679172927499206,-0.8486164276659395,-1.4662426714331322,-1.187612833731616,-1.4333878468417023,10.582104681311748,-1.3907052734306438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.9267904649078922,0.2550245869587794,0.2550245869587794
Car01599,0.23621921370508664,1.6378502899080305,-1.067162788063348,-1.4662426714331322,-0.010599448496072767,1.512633049944644,10.788370173250604,0.760473732551322,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.23621921370508667,0.5450279474733896,0.5450279474733896
Car02451,-0.9147328716329226,0.23850489449707138,0.7540568819150573,0.6569269423197879,-0.40293724357458727,-0.29299266098892307,10.380094332915435,2.0017777591320036,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0.9147328716329226,-0.41424968483988567,-0.41424968483988567
Car01403,-1.605304122835728,1.5316385840184692,1.4971145072662468,-1.4662426714331322,-0.010599448496072767,-0.29299266098892307,8.987321812850125,0.2866767991881376,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1.605304122835728,-0.23144433553963245,-0.23144433553963245
Car02132,-0.45435203749771885,1.6015551200797746,-0.6737793393480126,1.3646501469040946,-0.40293724357458727,0.1821719997830683,8.987321812850125,-1.3907052734306438,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.45435203749771885,0.12263190153213069,0.12263190153213069
Car02186,0.006028796637484806,0.5257810951286488,-1.1982906043017933,-1.4662426714331322,0.7740761416609562,-1.623453711150499,10.117307776389454,-0.22506287377365783,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-0.006028796637484817,-0.05854061877535819,-0.05854061877535819
Car02046,-1.1449232887005243,0.06291141326524567,0.4480919773586853,1.3646501469040946,-0.40293724357458727,0.08713906762867003,11.017283976529278,2.0017777591320036,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1.1449232887005245,-0.49758612389665696,-0.49758612389665696
Car00725,1.387171299043096,0.42224319283429335,0.8123359113543662,1.3646501469040946,0.3817383465824417,-1.2433219825329058,10.605371456538457,0.2866767991881376,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.3871712990430958,1.6246258219136707,1.6246258219136707
Car01315,-0.45435203749771885,-0.11397097841760236,-0.7320583687873216,-0.05079626226451876,0.7740761416609562,0.27720493193746654,10.014715819221838,-0.22506287377365783,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0.45435203749771885,-0.4279576455319195,-0.4279576455319195
Car01809,0.6966000478402903,0.5371619001749095,-1.3439881779000658,1.3646501469040946,0.3817383465824417,-1.623453711150499,11.113834995610263,2.0017777591320036,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,-0.6966000478402903,0.3994082568942738,0.3994082568942738
Car00270,0.46640963077268854,-1.6047330331579839,3.5951595670813696,-1.4662426714331322,-0.7952750386531018,-1.1482890503785075,11.05895265279702,-0.22506287377365783,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.46640963077268854,-0.8751902000081057,-0.8751902000081057
Car02085,0.006028796637484806,0.6364354285302444,-0.49894225103008555,-0.7585194668488254,-0.40293724357458727,-1.1482890503785075,8.987321812850125,-1.3907052734306438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,-0.006028796637484817,-0.015134671891007773,-0.015134671891007773
Car02257,1.156980881975494,0.8453349042890188,-0.19297734647371342,-1.4662426714331322,-0.7952750386531018,1.512633049944644,10.215959793795127,0.760473732551322,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-1.156980881975494,1.3516282336746803,1.3516282336746803
Car01373,1.617361716110698,-0.485382865511657,1.030882271751775,1.3646501469040946,0.3817383465824417,-0.10292679668012651,10.92521879686828,-0.49716065503419066,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.6173617161106977,1.3153221442732719,1.3153221442732719
Car00918,-0.45435203749771885,1.496838001840867,-0.49894225103008555,-0.7585194668488254,-0.7952750386531018,1.3225671856358476,8.987321812850125,2.0017777591320036,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.45435203749771885,0.08902346459169959,0.08902346459169959
Car02288,-1.605304122835728,1.2781345795663377,0.17126658752196766,0.6569269423197879,-0.010599448496072767,-1.0532561182241094,8.987321812850125,-0.49716065503419066,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1.605304122835728,-0.28737991727740236,-0.28737991727740236
Car01320,0.6966000478402903,0.5004965113873177,-0.5135120083899128,1.3646501469040946,-0.7952750386531018,-1.718486643304897,9.343559215762406,0.2866767991881376,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6966000478402903,0.3778343717699703,0.3778343717699703
Car02157,1.387171299043096,1.5651913911849753,0.3461036758398946,-0.7585194668488254,1.1664139367394708,-1.3383549146873042,10.68166498228065,-0.49716065503419066,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-1.3871712990430958,2.9696454139378483,2.9696454139378483
Car00588,-0.22416162043011706,0.5640233424467467,-0.8923256997454212,-0.05079626226451876,-0.40293724357458727,0.3722378640918648,8.987321812850125,0.760473732551322,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.22416162043011703,-0.13529007816596225,-0.13529007816596225
Car01630,-1.605304122835728,-1.665476366115737,-0.6883490967078398,1.3646501469040946,-1.187612833731616,-0.38802559314332136,9.250041738827735,-0.49716065503419066,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.605304122835728,-0.936886780146249,-0.936886780146249
Car75309,-0.22416162043011706,-0.9016323821253173,0.6957778524757484,-0.05079626226451876,1.1664139367394708,-0.6731243896065162,11.520635664840126,0.2866767991881376,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0.22416162043011703,-0.6527244643148353,-0.6527244643148353
Car00376,1.156980881975494,1.0156904728369027,0.4480919773586853,1.3646501469040946,-1.5799506288101306,1.3225671856358476,10.107692902830086,0.2866767991881376,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,-1.156980881975494,1.5019838519157132,1.5019838519157132
Car00334,-0.45435203749771885,-1.4995222896399611,-0.9797442439043846,-1.4662426714331322,-1.5799506288101306,0.7523695927094579,9.427707270512938,-0.49716065503419066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.45435203749771885,-0.8726434299965886,-0.8726434299965886
Car01833,0.46640963077268854,0.5206803005777946,1.526254021985901,-0.7585194668488254,-0.7952750386531018,-1.4333878468417023,10.59813360921981,0.2866767991881376,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,-0.46640963077268854,0.1967453607070785,0.1967453607070785
Car02368,1.617361716110698,-0.9239826378185764,-0.35324467743181315,-0.05079626226451876,-0.40293724357458727,-1.623453711150499,10.511213001042078,-0.49716065503419066,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-1.6173617161106977,0.5411068898180375,0.5411068898180375
Car01119,-0.6845424545653208,0.6613635051255481,-0.3969539495112948,-0.7585194668488254,-1.5799506288101306,-1.4333878468417023,8.987321812850125,1.2015681247529082,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.6845424545653208,-0.24427853814303033,-0.24427853814303033
Car01443,0.006028796637484806,1.1830431542701711,0.010999256563867965,0.6569269423197879,1.5587517318179853,0.3722378640918648,9.92852157025577,0.2866767991881376,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,-0.006028796637484817,0.19928102409384363,0.19928102409384363
Car00911,-0.9147328716329226,-0.6067049896674586,-0.3969539495112948,0.6569269423197879,-0.40293724357458727,-1.623453711150499,8.987321812850125,-0.22506287377365783,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.9147328716329226,-0.6437823675878054,-0.6437823675878054
Car00777,0.006028796637484806,-0.6545866417416062,1.395126205747456,0.6569269423197879,-0.7952750386531018,-0.5780914574521179,11.64455880743666,0.760473732551322,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-0.006028796637484817,-0.5215589002614093,-0.5215589002614093
Car01785,-0.45435203749771885,-0.047167023977382545,-1.2857091484607568,-0.05079626226451876,-0.010599448496072767,-0.7681573217609144,8.987321812850125,0.760473732551322,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.45435203749771885,-0.40651724946359685,-0.40651724946359685
Car00329,-1.1449232887005243,0.1613210973821294,1.0163125143919478,-0.05079626226451876,-0.40293724357458727,0.08713906762867003,12.371976838552051,-0.22506287377365783,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1.1449232887005245,-0.4727700473600943,-0.4727700473600943
Car01343,0.9267904649078922,1.0885276251329716,-0.6446398246283581,1.3646501469040946,1.1664139367394708,-0.19795972883452478,10.298060219477868,0.2866767991881376,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,-0.9267904649078922,1.0608067759455584,1.0608067759455584
Car00321,-0.22416162043011706,1.2770513463149467,-0.018140258155786525,-0.05079626226451876,0.3817383465824417,1.6076659820990424,8.987321812850125,-0.22506287377365783,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.22416162043011703,0.11643698249572303,0.11643698249572303
Car02051,-0.6845424545653208,0.19457224465584308,0.2878246464005856,1.3646501469040946,1.1664139367394708,0.08713906762867003,9.748586591318166,1.2015681247529082,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0.6845424545653208,-0.38160833830882446,-0.38160833830882446
Car00013,-0.22416162043011706,0.7429899297525244,0.8414754260740207,-1.4662426714331322,0.3817383465824417,1.6076659820990424,10.328722607667915,-0.49716065503419066,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.22416162043011703,-0.07210780098367116,-0.07210780098367116
Car00898,-1.3751137057681262,-1.659059237487243,-0.7903373982266304,0.6569269423197879,0.3817383465824417,1.6076659820990424,10.577961467830452,0.760473732551322,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.3751137057681264,-0.9337658683612047,-0.9337658683612047
Car00172,0.23621921370508664,-0.9725361687448527,1.628242323504692,-1.4662426714331322,-0.7952750386531018,0.5623037284006613,10.695234949335683,-0.49716065503419066,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.23621921370508667,-0.606934014158799,-0.606934014158799
Car00261,-1.1449232887005243,-1.558661340440591,-0.46980273631043107,0.6569269423197879,0.7740761416609562,1.4176001177902458,10.024775549743328,-0.49716065503419066,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1.1449232887005245,-0.9064998799633203,-0.9064998799633203
Car02281,0.6966000478402903,0.15508222232664912,0.41895246263903074,1.3646501469040946,-1.187612833731616,0.5623037284006613,10.002608643403935,-1.3907052734306438,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.6966000478402903,0.17459288330088585,0.17459288330088585
Car00690,-0.22416162043011706,0.7831244073072295,-1.3876974499795476,-1.4662426714331322,-1.187612833731616,0.3722378640918648,8.987321812850125,1.2015681247529082,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.22416162043011703,-0.05793874449328164,-0.05793874449328164
Car00902,0.6966000478402903,0.6855100083622532,-0.9506047291847302,-0.05079626226451876,-1.5799506288101306,1.0374683891726528,8.987321812850125,1.2015681247529082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.6966000478402903,0.4866961638351267,0.4866961638351267
Car00259,-1.3751137057681262,0.7362162939780029,1.4096959631072834,0.6569269423197879,0.3817383465824417,1.6076659820990424,10.28789925144646,-0.49716065503419066,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1.3751137057681264,-0.37001459375997464,-0.37001459375997464
Car00845,-1.605304122835728,3.0356303048449075e-17,5.357266658508691e-17,-0.05079626226451876,-0.7952750386531018,-1.5284207789961006,8.987321812850125,1.2015681247529082,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.605304122835728,-0.569399924818163,-0.569399924818163
Car02321,-0.9147328716329226,0.8086009564348832,1.6865213529440009,-1.4662426714331322,1.1664139367394708,-1.3383549146873042,10.650483509456365,0.2866767991881376,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0.9147328716329226,-0.2594293485278488,-0.2594293485278488
Car00139,0.006028796637484806,1.5913398191647576,-1.6208135677367832,1.3646501469040946,-1.187612833731616,1.4176001177902458,9.261698664251325,0.2866767991881376,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,-0.006028796637484817,0.3594419758132123,0.3594419758132123
